Time;latitude;longitude;extT;rh;pluv;radN;wdir_ana;wsp_ana
08-Jul-2024 10:00:00;377.716.407.775.879;147.626.953.125;35.5;30.55;0;1.070.218;157.818;1.62
08-Jul-2024 11:00:00;377.716.407.775.879;147.626.953.125;35.7;29.75;0;11.055.165;1.770.885;1.35
08-Jul-2024 12:00:00;377.716.407.775.879;147.626.953.125;36.8;28.05;0;1.067.784;1.574.265;1.52
08-Jul-2024 13:00:00;377.716.407.775.879;147.626.953.125;36.75;28.05;0;959.021;142.854;1.745
08-Jul-2024 14:00:00;377.716.407.775.879;147.626.953.125;35.25;31.1;0;8.001.765;1.537.725;1.26
08-Jul-2024 15:00:00;377.716.407.775.879;147.626.953.125;34.35;31.1;0;610.422;147.291;1.495
08-Jul-2024 16:00:00;377.716.407.775.879;147.626.953.125;33.6;31.1;0;386.179;1.597.755;0.925
08-Jul-2024 17:00:00;377.716.407.775.879;147.626.953.125;32.05;32.65;0;145.351;1.546.425;0.735
08-Jul-2024 18:00:00;377.716.407.775.879;147.626.953.125;28.65;38.35;0;137.245;170.955;0.65
08-Jul-2024 19:00:00;377.716.407.775.879;147.626.953.125;27;42.1;0;0.0035;2.838.375;0.95
08-Jul-2024 20:00:00;377.716.407.775.879;147.626.953.125;27.15;43.15;0;0;282.75;0.955
08-Jul-2024 21:00:00;377.716.407.775.879;147.626.953.125;25;48.3;0;0;14.181;0.77
08-Jul-2024 22:00:00;377.716.407.775.879;147.626.953.125;24.8;47.3;0;0;1.874.415;0.99
08-Jul-2024 23:00:00;377.716.407.775.879;147.626.953.125;24.75;44.85;0;0;1.200.165;0.66
09-Jul-2024 00:00:00;377.716.407.775.879;147.626.953.125;25.3;41.9;0;0;1.707.375;1.135
09-Jul-2024 01:00:00;377.716.407.775.879;147.626.953.125;25.65;42.55;0;0;251.082;0.65
09-Jul-2024 02:00:00;377.716.407.775.879;147.626.953.125;24.9;43.65;0;0;75.342;1.755
09-Jul-2024 03:00:00;377.716.407.775.879;147.626.953.125;24.55;44.95;0;0.6245;2.805.315;1.405
09-Jul-2024 04:00:00;377.716.407.775.879;147.626.953.125;24.45;46.4;0;41.436;277.617;0.85
09-Jul-2024 05:00:00;377.716.407.775.879;147.626.953.125;27.35;41.75;0;2.363.215;174.783;0.415
09-Jul-2024 06:00:00;377.716.407.775.879;147.626.953.125;28.85;38;0;3.498.315;223.416;0.88
09-Jul-2024 07:00:00;377.716.407.775.879;147.626.953.125;29.95;37.8;0;4.360.545;169.65;0.705
09-Jul-2024 08:00:00;377.716.407.775.879;147.626.953.125;31.35;37.25;0;8.425.625;83.868;0.56
09-Jul-2024 09:00:00;377.716.407.775.879;147.626.953.125;33.4;33.75;0;9.740.585;1.466.385;1.095
09-Jul-2024 10:00:00;377.716.407.775.879;147.626.953.125;34.2;32.85;0;1.078.691;1.700.415;1.52
09-Jul-2024 11:00:00;377.716.407.775.879;147.626.953.125;34.85;32.45;0;1.097.424;150.423;0.855
09-Jul-2024 12:00:00;377.716.407.775.879;147.626.953.125;35;33.35;0;10.658.075;124.584;0.905
09-Jul-2024 13:00:00;377.716.407.775.879;147.626.953.125;35.5;33.75;0;9.884.095;1.420.275;1.84
09-Jul-2024 14:00:00;377.716.407.775.879;147.626.953.125;34.5;35.4;0;8.293.045;106.14;1.39
09-Jul-2024 15:00:00;377.716.407.775.879;147.626.953.125;34;36.25;0;620.961;122.931;0.995
09-Jul-2024 16:00:00;377.716.407.775.879;147.626.953.125;32.3;38.5;0;412.561;164.865;1.175
09-Jul-2024 17:00:00;377.716.407.775.879;147.626.953.125;30.2;41.6;0;159.015;144.681;0.79
09-Jul-2024 18:00:00;377.716.407.775.879;147.626.953.125;27.65;46.5;0;13.664;2.227.635;0.57
09-Jul-2024 19:00:00;377.716.407.775.879;147.626.953.125;25.4;51.95;0;0.0035;143.463;1.04
09-Jul-2024 20:00:00;377.716.407.775.879;147.626.953.125;24.2;55.2;0;0;2.226.765;1.205
09-Jul-2024 21:00:00;377.716.407.775.879;147.626.953.125;23.45;57.1;0;0;214.89;1.035
09-Jul-2024 22:00:00;377.716.407.775.879;147.626.953.125;23.5;55.95;0;0;147.726;1.215
09-Jul-2024 23:00:00;377.716.407.775.879;147.626.953.125;25.05;43.1;0;0;204.015;1.155
10-Jul-2024 00:00:00;377.716.407.775.879;147.626.953.125;24.85;36.2;0;0;73.515;1.515
10-Jul-2024 01:00:00;377.716.407.775.879;147.626.953.125;24.7;34.65;0;0;16.443;1.13
10-Jul-2024 02:00:00;377.716.407.775.879;147.626.953.125;24.5;36.2;0;0;238.206;0.905
10-Jul-2024 03:00:00;377.716.407.775.879;147.626.953.125;24.1;36.9;0;0.8485;1.477.695;0.49
10-Jul-2024 04:00:00;377.716.407.775.879;147.626.953.125;22.7;37.45;0;38.25;2.304.195;1.11
10-Jul-2024 05:00:00;377.716.407.775.879;147.626.953.125;27.6;28.7;0;3.181.105;620.745;0.5
10-Jul-2024 06:00:00;377.716.407.775.879;147.626.953.125;30.5;26.3;0;527.005;1.027.905;0.725
10-Jul-2024 07:00:00;377.716.407.775.879;147.626.953.125;31.75;29.15;0;720.439;158.427;1.03
10-Jul-2024 08:00:00;377.716.407.775.879;147.626.953.125;33.3;27.05;0;8.932.605;124.932;0.78
10-Jul-2024 09:00:00;377.716.407.775.879;147.626.953.125;33.9;28.7;0;1.027.963;156.252;1.985
10-Jul-2024 10:00:00;377.716.407.775.879;147.626.953.125;34.8;28;0;11.188.085;142.854;1.06
10-Jul-2024 11:00:00;377.716.407.775.879;147.626.953.125;35.4;28.3;0;11.387.695;165.387;1.535
10-Jul-2024 12:00:00;377.716.407.775.879;147.626.953.125;35.65;29.05;0;10.987.945;1.260.195;1.615
10-Jul-2024 13:00:00;377.716.407.775.879;147.626.953.125;35.7;27.7;0;1.007.488;1.152.315;1.755
10-Jul-2024 14:00:00;377.716.407.775.879;147.626.953.125;35.35;28.55;0;8.491.255;188.268;2.055
10-Jul-2024 15:00:00;377.716.407.775.879;147.626.953.125;33.75;32.25;0;6.539.005;139.809;1.135
10-Jul-2024 16:00:00;377.716.407.775.879;147.626.953.125;32.3;34.55;0;446.363;173.217;0.925
10-Jul-2024 17:00:00;377.716.407.775.879;147.626.953.125;30.4;37.9;0;1.666.625;1.714.335;0.725
10-Jul-2024 18:00:00;377.716.407.775.879;147.626.953.125;27.4;42.75;0;117.805;81.867;0.635
10-Jul-2024 19:00:00;377.716.407.775.879;147.626.953.125;25.05;45.9;0;0.0035;276.225;1.025
10-Jul-2024 20:00:00;377.716.407.775.879;147.626.953.125;23.85;49;0;0;282.75;0.92
10-Jul-2024 21:00:00;377.716.407.775.879;147.626.953.125;23.3;50.3;0;0;280.836;1.34
10-Jul-2024 22:00:00;377.716.407.775.879;147.626.953.125;22.85;51.5;0;0;247.167;0.985
10-Jul-2024 23:00:00;377.716.407.775.879;147.626.953.125;22.4;52.15;0;0;112.056;1.125
11-Jul-2024 00:00:00;377.716.407.775.879;147.626.953.125;23.8;38.05;0;0;1.449.855;0.725
11-Jul-2024 01:00:00;377.716.407.775.879;147.626.953.125;24.6;31;0;0;23.055;1.085
11-Jul-2024 02:00:00;377.716.407.775.879;147.626.953.125;25.2;29.4;0;0;301.455;1.91
11-Jul-2024 03:00:00;377.716.407.775.879;147.626.953.125;24.85;32.35;0;0.9575;280.575;1.215
11-Jul-2024 04:00:00;377.716.407.775.879;147.626.953.125;25.05;37.3;0;343.145;384.105;1.58
11-Jul-2024 05:00:00;377.716.407.775.879;147.626.953.125;27.25;39.95;0;3.115.075;352.785;0.98
11-Jul-2024 06:00:00;377.716.407.775.879;147.626.953.125;29.3;43.95;0;508.146;113.883;1.48
11-Jul-2024 07:00:00;377.716.407.775.879;147.626.953.125;31.1;34.5;0;7.154.535;1.120.995;0.84
11-Jul-2024 08:00:00;377.716.407.775.879;147.626.953.125;33.05;30.75;0;8.832.915;999.195;1.06
11-Jul-2024 09:00:00;377.716.407.775.879;147.626.953.125;33.45;30.25;0;10.284.805;1.448.115;1.115
11-Jul-2024 10:00:00;377.716.407.775.879;147.626.953.125;34.3;33.05;0;11.077.815;1.402.005;2.21
11-Jul-2024 11:00:00;377.716.407.775.879;147.626.953.125;34.25;36.35;0;1.114.333;137.808;2.17
11-Jul-2024 12:00:00;377.716.407.775.879;147.626.953.125;34.25;38.05;0;10.728.315;118.842;1.68
11-Jul-2024 13:00:00;377.716.407.775.879;147.626.953.125;34.4;37.05;0;9.890.225;139.722;1.46
11-Jul-2024 14:00:00;377.716.407.775.879;147.626.953.125;34.1;35.95;0;3.753.345;1.558.605;1.14
11-Jul-2024 15:00:00;377.716.407.775.879;147.626.953.125;34;35;0;6.776.475;148.857;2.025
11-Jul-2024 16:00:00;377.716.407.775.879;147.626.953.125;32.05;38.25;0;3.320.075;1.621.245;1.01
11-Jul-2024 17:00:00;377.716.407.775.879;147.626.953.125;30.35;41.9;0;1.624.335;1.613.415;1.275
11-Jul-2024 18:00:00;377.716.407.775.879;147.626.953.125;27.7;47.85;0;11.814;2.409.465;0.58
11-Jul-2024 19:00:00;377.716.407.775.879;147.626.953.125;25.45;52.75;0;0.002;227.331;0.625
11-Jul-2024 20:00:00;377.716.407.775.879;147.626.953.125;24;55.9;0;0;238.641;1.335
11-Jul-2024 21:00:00;377.716.407.775.879;147.626.953.125;24;55.4;0;0;251.865;1.215
11-Jul-2024 22:00:00;377.716.407.775.879;147.626.953.125;24.8;53.6;0;0;98.745;1.335
11-Jul-2024 23:00:00;377.716.407.775.879;147.626.953.125;23.95;55.65;0;0;745.155;0.495
12-Jul-2024 00:00:00;377.716.407.775.879;147.626.953.125;23.3;55.4;0;0;223.242;1.135
12-Jul-2024 01:00:00;377.716.407.775.879;147.626.953.125;23;53.75;0;0;195.75;1.275
12-Jul-2024 02:00:00;377.716.407.775.879;147.626.953.125;22.45;54.05;0;0;216.543;1.17
12-Jul-2024 03:00:00;377.716.407.775.879;147.626.953.125;22.9;52;0;0.9565;1.548.165;1.39
12-Jul-2024 04:00:00;377.716.407.775.879;147.626.953.125;22.9;53.65;0;38.889;2.156.295;1.32
12-Jul-2024 05:00:00;377.716.407.775.879;147.626.953.125;27.7;44.6;0;303.962;1.031.385;0.485
12-Jul-2024 06:00:00;377.716.407.775.879;147.626.953.125;31.05;38.45;0;5.044.145;106.227;0.585
12-Jul-2024 07:00:00;377.716.407.775.879;147.626.953.125;31.9;36.4;0;7.022.665;115.101;0.85
12-Jul-2024 08:00:00;377.716.407.775.879;147.626.953.125;33.4;32.85;0;873.849;2.006.655;0.845
12-Jul-2024 09:00:00;377.716.407.775.879;147.626.953.125;34.2;31.9;0;1.019.992;160.254;1.08
12-Jul-2024 10:00:00;377.716.407.775.879;147.626.953.125;35.05;31.4;0;1.109.589;1.297.605;1.03
12-Jul-2024 11:00:00;377.716.407.775.879;147.626.953.125;35.55;30.25;0;1.127.201;196.62;1.735
12-Jul-2024 12:00:00;377.716.407.775.879;147.626.953.125;36.25;28.85;0;1.122.937;1.654.305;1.845
12-Jul-2024 13:00:00;377.716.407.775.879;147.626.953.125;35.85;32.4;0;981.755;1.294.995;2.58
12-Jul-2024 14:00:00;377.716.407.775.879;147.626.953.125;35.6;30.95;0;8.337.275;145.116;1.965
12-Jul-2024 15:00:00;377.716.407.775.879;147.626.953.125;34.15;32.85;0;6.685.125;122.148;1.975
12-Jul-2024 16:00:00;377.716.407.775.879;147.626.953.125;33.05;32.7;0;4.281.115;1.250.625;2.085
12-Jul-2024 17:00:00;377.716.407.775.879;147.626.953.125;31.2;33.15;0;154.285;1.353.285;1.65
12-Jul-2024 18:00:00;377.716.407.775.879;147.626.953.125;29.3;35.3;0;9.875;688.605;0.325
12-Jul-2024 19:00:00;377.716.407.775.879;147.626.953.125;26;42.1;0;0.002;2.064.945;1.065
12-Jul-2024 20:00:00;377.716.407.775.879;147.626.953.125;25.7;42.85;0;0;1.617.765;0.99
12-Jul-2024 21:00:00;377.716.407.775.879;147.626.953.125;25.05;42.75;0;0;2.134.545;1.285
12-Jul-2024 22:00:00;377.716.407.775.879;147.626.953.125;24.2;43.8;0;0;2.041.455;1.14
12-Jul-2024 23:00:00;377.716.407.775.879;147.626.953.125;23.45;43.1;0;0;1.459.425;1.35
13-Jul-2024 00:00:00;377.716.407.775.879;147.626.953.125;23.5;43.35;0;0;66.207;1.725
13-Jul-2024 01:00:00;377.716.407.775.879;147.626.953.125;23.1;44.45;0;0;182.7;1.36
13-Jul-2024 02:00:00;377.716.407.775.879;147.626.953.125;23.15;45.7;0;0;233.16;1.425
13-Jul-2024 03:00:00;377.716.407.775.879;147.626.953.125;22.8;46.6;0;1.131;2.845.335;1.4
13-Jul-2024 04:00:00;377.716.407.775.879;147.626.953.125;23.05;46.15;0;365.475;82.389;1.665
13-Jul-2024 05:00:00;377.716.407.775.879;147.626.953.125;27.85;38.6;0;3.309.735;1.605.585;0.525
13-Jul-2024 06:00:00;377.716.407.775.879;147.626.953.125;31.6;32.65;0;530.214;103.878;0.605
13-Jul-2024 07:00:00;377.716.407.775.879;147.626.953.125;32.4;31.25;0;7.251.505;1.064.445;0.605
13-Jul-2024 08:00:00;377.716.407.775.879;147.626.953.125;33.65;27.5;0;9.031.535;1.652.565;1.325
13-Jul-2024 09:00:00;377.716.407.775.879;147.626.953.125;34.7;27.25;0;10.510.175;142.245;1.51
13-Jul-2024 10:00:00;377.716.407.775.879;147.626.953.125;35.5;25.6;0;1.132.033;2.268.525;1.45
13-Jul-2024 11:00:00;377.716.407.775.879;147.626.953.125;36.35;25.55;0;1.149.504;2.078.865;1.14
13-Jul-2024 12:00:00;377.716.407.775.879;147.626.953.125;36.9;24.65;0;11.040.015;152.859;1.65
13-Jul-2024 13:00:00;377.716.407.775.879;147.626.953.125;36.65;27.9;0;987.129;1.307.175;1.82
13-Jul-2024 14:00:00;377.716.407.775.879;147.626.953.125;35.95;29.45;0;833.977;147.291;1.78
13-Jul-2024 15:00:00;377.716.407.775.879;147.626.953.125;34.35;30.65;0;644.756;132.588;1.355
13-Jul-2024 16:00:00;377.716.407.775.879;147.626.953.125;33.55;30.85;0;4.328.795;1.430.715;1.06
13-Jul-2024 17:00:00;377.716.407.775.879;147.626.953.125;31.9;31.7;0;156.444;136.242;0.62
13-Jul-2024 18:00:00;377.716.407.775.879;147.626.953.125;28.6;36.2;0;8.581;1.726.515;0.875
13-Jul-2024 19:00:00;377.716.407.775.879;147.626.953.125;25.45;42.15;0;0.001;213.933;1.055
13-Jul-2024 20:00:00;377.716.407.775.879;147.626.953.125;24.15;45.95;0;0;145.812;1.145
13-Jul-2024 21:00:00;377.716.407.775.879;147.626.953.125;23.2;48.15;0;0;160.602;1.25
13-Jul-2024 22:00:00;377.716.407.775.879;147.626.953.125;23.65;46.85;0;0;1.515.105;1.02
13-Jul-2024 23:00:00;377.716.407.775.879;147.626.953.125;24;42.8;0;0;1.181.895;1.21
14-Jul-2024 00:00:00;377.716.407.775.879;147.626.953.125;23.7;37.7;0;0;144.42;1.43
14-Jul-2024 01:00:00;377.716.407.775.879;147.626.953.125;23.4;38.35;0;0;98.658;1.29
14-Jul-2024 02:00:00;377.716.407.775.879;147.626.953.125;23.55;40.25;0;0;1.937.055;1.645
14-Jul-2024 03:00:00;377.716.407.775.879;147.626.953.125;23.55;40.2;0;13.605;2.814.015;1.71
14-Jul-2024 04:00:00;377.716.407.775.879;147.626.953.125;24;34.7;0;344.995;2.801.835;1.58
14-Jul-2024 05:00:00;377.716.407.775.879;147.626.953.125;29.05;29.3;0;3.496.725;95.961;0.495
14-Jul-2024 06:00:00;377.716.407.775.879;147.626.953.125;33.15;26.1;0;5.511.405;140.418;0.535
14-Jul-2024 07:00:00;377.716.407.775.879;147.626.953.125;34.15;23;0;745.002;1.255.845;0.575
14-Jul-2024 08:00:00;377.716.407.775.879;147.626.953.125;35.2;22.25;0;9.165.725;167.04;0.395
14-Jul-2024 09:00:00;377.716.407.775.879;147.626.953.125;36.1;22.6;0;10.549.685;141.288;1.33
14-Jul-2024 10:00:00;377.716.407.775.879;147.626.953.125;36.25;23.95;0;11.408.995;151.815;1.38
14-Jul-2024 11:00:00;377.716.407.775.879;147.626.953.125;37.05;23.7;0;1.157.278;1.173.195;1.225
14-Jul-2024 12:00:00;377.716.407.775.879;147.626.953.125;38.35;22.05;0;1.208.448;1.925.745;0.855
14-Jul-2024 13:00:00;377.716.407.775.879;147.626.953.125;38.3;22.9;0;1.089.669;158.166;1.865
14-Jul-2024 14:00:00;377.716.407.775.879;147.626.953.125;36.7;26.45;0;786.399;133.458;1.88
14-Jul-2024 15:00:00;377.716.407.775.879;147.626.953.125;35.05;28.15;0;644.539;1.611.675;1.52
14-Jul-2024 16:00:00;377.716.407.775.879;147.626.953.125;33.95;28.7;0;423.424;1.266.285;1.32
14-Jul-2024 17:00:00;377.716.407.775.879;147.626.953.125;32.2;29.4;0;153.682;135.807;0.615
14-Jul-2024 18:00:00;377.716.407.775.879;147.626.953.125;27.8;35.15;0;8.878;2.819.235;1.2
14-Jul-2024 19:00:00;377.716.407.775.879;147.626.953.125;25.85;37.35;0;0.001;2.832.285;1.14
14-Jul-2024 20:00:00;377.716.407.775.879;147.626.953.125;25.05;37.65;0;0;280.227;1.45
14-Jul-2024 21:00:00;377.716.407.775.879;147.626.953.125;24.05;40.2;0;0;1.485.525;1.345
14-Jul-2024 22:00:00;377.716.407.775.879;147.626.953.125;24.85;38.95;0;0;866.085;1.27
14-Jul-2024 23:00:00;377.716.407.775.879;147.626.953.125;23.9;38.95;0;0;263.001;0.905
15-Jul-2024 00:00:00;377.716.407.775.879;147.626.953.125;24.55;34.15;0;0;121.8;0.61
15-Jul-2024 01:00:00;377.716.407.775.879;147.626.953.125;25.55;35.35;0;0;396.285;1.285
15-Jul-2024 02:00:00;377.716.407.775.879;147.626.953.125;25.3;35.6;0;0;286.665;1.3
15-Jul-2024 03:00:00;377.716.407.775.879;147.626.953.125;25.95;31.6;0;1.347;33.321;0.765
15-Jul-2024 04:00:00;377.716.407.775.879;147.626.953.125;25.65;30.15;0;365.455;155.643;1.865
15-Jul-2024 05:00:00;377.716.407.775.879;147.626.953.125;29.05;28.35;0;354.264;20.967;0.69
15-Jul-2024 06:00:00;377.716.407.775.879;147.626.953.125;31.4;26.85;0;546.19;104.487;0.54
15-Jul-2024 07:00:00;377.716.407.775.879;147.626.953.125;32.6;25.9;0;7.370.995;947.865;0.44
15-Jul-2024 08:00:00;377.716.407.775.879;147.626.953.125;33.1;24.35;0;9.095.225;963.525;0.545
15-Jul-2024 09:00:00;377.716.407.775.879;147.626.953.125;34.25;22.75;0;1.052.863;1.610.805;1.34
15-Jul-2024 10:00:00;377.716.407.775.879;147.626.953.125;35.65;24.4;0;11.228.115;106.314;0.87
15-Jul-2024 11:00:00;377.716.407.775.879;147.626.953.125;35;27.65;0;11.366.205;865.215;1.205
15-Jul-2024 12:00:00;377.716.407.775.879;147.626.953.125;35.55;30;0;1.070.332;134.415;1.43
15-Jul-2024 13:00:00;377.716.407.775.879;147.626.953.125;35.1;30.35;0;9.766.685;107.706;1.355
15-Jul-2024 14:00:00;377.716.407.775.879;147.626.953.125;35.3;29.3;0;8.147.285;1.234.965;1.23
15-Jul-2024 15:00:00;377.716.407.775.879;147.626.953.125;35.4;28.8;0;6.293.285;160.95;1.41
15-Jul-2024 16:00:00;377.716.407.775.879;147.626.953.125;33.5;31.9;0;4.091.895;1.527.285;1.665
15-Jul-2024 17:00:00;377.716.407.775.879;147.626.953.125;30.45;39.45;0;146.191;1.593.405;0.645
15-Jul-2024 18:00:00;377.716.407.775.879;147.626.953.125;26.85;45.1;0;6.908;1.486.395;0.805
15-Jul-2024 19:00:00;377.716.407.775.879;147.626.953.125;24.95;48.45;0;0.0015;40.368;0.975
15-Jul-2024 20:00:00;377.716.407.775.879;147.626.953.125;24.5;50.75;0;0.001;271.353;0.93
15-Jul-2024 21:00:00;377.716.407.775.879;147.626.953.125;24.45;49.6;0;0.001;142.941;1.345
15-Jul-2024 22:00:00;377.716.407.775.879;147.626.953.125;23.65;49.2;0;0.0005;2.092.785;1.28
15-Jul-2024 23:00:00;377.716.407.775.879;147.626.953.125;23.55;47.9;0;0;2.523.435;1.555
16-Jul-2024 00:00:00;377.716.407.775.879;147.626.953.125;23.9;45.45;0;0;118.059;1.15
16-Jul-2024 01:00:00;377.716.407.775.879;147.626.953.125;23.05;48.1;0;0;2.144.115;1.42
16-Jul-2024 02:00:00;377.716.407.775.879;147.626.953.125;23.8;46.8;0;0;264.915;1.44
16-Jul-2024 03:00:00;377.716.407.775.879;147.626.953.125;23.1;48.55;0;1.411;209.235;1.37
16-Jul-2024 04:00:00;377.716.407.775.879;147.626.953.125;23.3;48.65;0;759.365;215.76;1.38
16-Jul-2024 05:00:00;377.716.407.775.879;147.626.953.125;29;38.7;0;341.573;906.975;0.365
16-Jul-2024 06:00:00;377.716.407.775.879;147.626.953.125;32.75;33.2;0;5.452.785;95.004;0.41
16-Jul-2024 07:00:00;377.716.407.775.879;147.626.953.125;33.4;30.85;0;737.87;1.114.905;0.845
16-Jul-2024 08:00:00;377.716.407.775.879;147.626.953.125;35;26.55;0;907.423;160.689;1.32
16-Jul-2024 09:00:00;377.716.407.775.879;147.626.953.125;36.45;24.4;0;1.046.938;1.556.865;1.21
16-Jul-2024 10:00:00;377.716.407.775.879;147.626.953.125;36.8;24.65;0;1.131.624;1.636.905;1.48
16-Jul-2024 11:00:00;377.716.407.775.879;147.626.953.125;37.45;23.1;0;11.474.545;1.477.695;1.49
16-Jul-2024 12:00:00;377.716.407.775.879;147.626.953.125;37.85;25.05;0;1.083.937;1.391.565;1.235
16-Jul-2024 13:00:00;377.716.407.775.879;147.626.953.125;37.05;27.45;0;971.36;149.466;2.535
16-Jul-2024 14:00:00;377.716.407.775.879;147.626.953.125;36.25;29.15;0;8.088.595;1.686.495;1.045
16-Jul-2024 15:00:00;377.716.407.775.879;147.626.953.125;34.65;31.9;0;609.219;1.551.645;1.585
16-Jul-2024 16:00:00;377.716.407.775.879;147.626.953.125;33.8;33.8;0;4.076.655;1.579.485;1.47
16-Jul-2024 17:00:00;377.716.407.775.879;147.626.953.125;31.55;36.4;0;143.042;174.609;1.075
16-Jul-2024 18:00:00;377.716.407.775.879;147.626.953.125;29.1;41.4;0;6.244;233.247;0.54
16-Jul-2024 19:00:00;377.716.407.775.879;147.626.953.125;26.2;47.3;0;0.0005;240.207;0.96
16-Jul-2024 20:00:00;377.716.407.775.879;147.626.953.125;26.6;37.05;0;0;13.659;1.665
16-Jul-2024 21:00:00;377.716.407.775.879;147.626.953.125;26.3;34.05;0;0;7.395;0.555
16-Jul-2024 22:00:00;377.716.407.775.879;147.626.953.125;24.8;36;0;0;181.134;0.98
16-Jul-2024 23:00:00;377.716.407.775.879;147.626.953.125;25.2;39.75;0;0;23.838;1.03
17-Jul-2024 00:00:00;377.716.407.775.879;147.626.953.125;24.8;42.4;0;0;21.576;1.71
17-Jul-2024 01:00:00;377.716.407.775.879;147.626.953.125;25.3;38.85;0;0;365.835;1.53
17-Jul-2024 02:00:00;377.716.407.775.879;147.626.953.125;25.35;35.45;0;0;204.885;1.33
17-Jul-2024 03:00:00;377.716.407.775.879;147.626.953.125;25.15;33.7;0;1.627;436.305;1.12
17-Jul-2024 04:00:00;377.716.407.775.879;147.626.953.125;25.9;33.15;0;846.655;33.06;1.79
17-Jul-2024 05:00:00;377.716.407.775.879;147.626.953.125;27.75;33.2;0;353.109;29.493;2.17
17-Jul-2024 06:00:00;377.716.407.775.879;147.626.953.125;30;30;0;555.722;44.37;1.78
17-Jul-2024 07:00:00;377.716.407.775.879;147.626.953.125;32.6;25.45;0;7.500.485;573.765;1.45
17-Jul-2024 08:00:00;377.716.407.775.879;147.626.953.125;34.7;25;0;9.209.305;1.603.845;1.215
