Time;latitude;longitude;extT;rh;pluv;radN;wdir_ana;wsp_ana
27-Sep-2024 11:00:00;37.52692413;14.57836723;32.5;43.15;0;1007.9835;260.434;NaN
27-Sep-2024 12:00:00;37.52692413;14.57836723;33.4;41.7;0;926.85;265.567;NaN
27-Sep-2024 13:00:00;37.52692413;14.57836723;33.9;39.95;0;794.853;267.916;NaN
27-Sep-2024 14:00:00;37.52692413;14.57836723;33.65;39.9;0;616.445;247.819;NaN
27-Sep-2024 15:00:00;37.52692413;14.57836723;32.95;41.65;0;390.6625;284.272;NaN
27-Sep-2024 16:00:00;37.52692413;14.57836723;30.9;49.1;0;95.6095;254.9095;NaN
27-Sep-2024 17:00:00;37.52692413;14.57836723;28.8;55;0;1.117;253.039;NaN
27-Sep-2024 18:00:00;37.52692413;14.57836723;27.4;55.85;0;1;270.1345;NaN
27-Sep-2024 19:00:00;37.52692413;14.57836723;26.65;55.1;0;1;217.021;NaN
27-Sep-2024 20:00:00;37.52692413;14.57836723;26.35;55.05;0;1;204.493;NaN
27-Sep-2024 21:00:00;37.52692413;14.57836723;24.75;59.4;0;1;186.9625;NaN
27-Sep-2024 22:00:00;37.52692413;14.57836723;23.8;62.15;0;1;219.805;NaN
27-Sep-2024 23:00:00;37.52692413;14.57836723;22.85;65.35;0;1;234.856;NaN
28-Sep-2024 00:00:00;37.52692413;14.57836723;22.75;64.2;0;1;250.0375;NaN
28-Sep-2024 01:00:00;37.52692413;14.57836723;21.35;71.45;0;1;242.599;NaN
28-Sep-2024 02:00:00;37.52692413;14.57836723;21.7;69.55;0;1;217.108;NaN
28-Sep-2024 03:00:00;37.52692413;14.57836723;21.95;70.65;0;1;206.407;NaN
28-Sep-2024 04:00:00;37.52692413;14.57836723;21.6;72.9;0;2.577;146.551;NaN
28-Sep-2024 05:00:00;37.52692413;14.57836723;22;71.3;0;144.647;183.265;NaN
28-Sep-2024 06:00:00;37.52692413;14.57836723;25.45;59.85;0;463.484;285.8815;NaN
28-Sep-2024 07:00:00;37.52692413;14.57836723;28.3;52.85;0;661.53;284.4895;NaN
28-Sep-2024 08:00:00;37.52692413;14.57836723;31.35;43.95;0;827.378;307.849;NaN
28-Sep-2024 09:00:00;37.52692413;14.57836723;33.25;38;0;955.9655;152.902;NaN
28-Sep-2024 10:00:00;37.52692413;14.57836723;34.7;34.05;0;745.607;206.7985;NaN
28-Sep-2024 11:00:00;37.52692413;14.57836723;35.6;29.4;0;1013.755;250.951;NaN
28-Sep-2024 12:00:00;37.52692413;14.57836723;35.4;33.5;0;699.4605;244.513;NaN
28-Sep-2024 13:00:00;37.52692413;14.57836723;34;37.25;0;311.016;269.6995;NaN
28-Sep-2024 14:00:00;37.52692413;14.57836723;32.1;45.65;0;312.978;174.1735;NaN
28-Sep-2024 15:00:00;37.52692413;14.57836723;30.8;48.7;0;203.275;319.42;NaN
28-Sep-2024 16:00:00;37.52692413;14.57836723;28.4;56.85;0;33.7375;299.671;NaN
28-Sep-2024 17:00:00;37.52692413;14.57836723;26.95;60.5;0;1.037;275.0935;NaN
28-Sep-2024 18:00:00;37.52692413;14.57836723;25.95;66.45;0;1;256.954;NaN
28-Sep-2024 19:00:00;37.52692413;14.57836723;25.55;68.2;0;1;289.9705;NaN
28-Sep-2024 20:00:00;37.52692413;14.57836723;25.15;70.9;0;1;291.7975;NaN
28-Sep-2024 21:00:00;37.52692413;14.57836723;23.95;72.15;0;1;266.9155;NaN
28-Sep-2024 22:00:00;37.52692413;14.57836723;23.2;66.3;0;1;269.569;NaN
28-Sep-2024 23:00:00;37.52692413;14.57836723;22.3;65.85;0;1;258.433;NaN
29-Sep-2024 00:00:00;37.52692413;14.57836723;21.45;68.45;0;1;278.6605;NaN
29-Sep-2024 01:00:00;37.52692413;14.57836723;20.9;65.9;0;1;276.964;NaN
29-Sep-2024 02:00:00;37.52692413;14.57836723;20.35;66.9;0;1;270.526;NaN
29-Sep-2024 03:00:00;37.52692413;14.57836723;19.8;70.05;0;1;277.2685;NaN
29-Sep-2024 04:00:00;37.52692413;14.57836723;19.55;69.2;0;2.6395;289.318;NaN
29-Sep-2024 05:00:00;37.52692413;14.57836723;20.6;66.65;0;204.6985;279.661;NaN
29-Sep-2024 06:00:00;37.52692413;14.57836723;21.45;69.55;0;483.4185;271.6135;NaN
29-Sep-2024 07:00:00;37.52692413;14.57836723;24.2;55.1;0;704.929;293.32;NaN
29-Sep-2024 08:00:00;37.52692413;14.57836723;25.3;47.8;0;643.6835;310.0675;NaN
29-Sep-2024 09:00:00;37.52692413;14.57836723;25.35;44.65;0;994.695;298.714;NaN
29-Sep-2024 10:00:00;37.52692413;14.57836723;25.75;43.65;0;1054.082;311.068;NaN
29-Sep-2024 11:00:00;37.52692413;14.57836723;26.6;40.05;0;1040.4735;299.8885;NaN
29-Sep-2024 12:00:00;37.52692413;14.57836723;26.65;39.25;0;957.2255;298.4095;NaN
29-Sep-2024 13:00:00;37.52692413;14.57836723;26.75;40.6;0;821.539;304.63;NaN
29-Sep-2024 14:00:00;37.52692413;14.57836723;25.8;39.05;0;643.4685;311.8945;NaN
29-Sep-2024 15:00:00;37.52692413;14.57836723;24.45;44.8;0;393.261;302.5855;NaN
29-Sep-2024 16:00:00;37.52692413;14.57836723;22.8;50.35;0;85.5985;297.4525;NaN
29-Sep-2024 17:00:00;37.52692413;14.57836723;21.5;54.6;0;1.024;300.454;NaN
29-Sep-2024 18:00:00;37.52692413;14.57836723;20.8;54.1;0;1;302.1505;NaN
29-Sep-2024 19:00:00;37.52692413;14.57836723;19.6;60.65;0;1;257.9545;NaN
29-Sep-2024 20:00:00;37.52692413;14.57836723;19.35;61.1;0;1;293.3635;NaN
29-Sep-2024 21:00:00;37.52692413;14.57836723;18.3;65.95;0;1;273.8755;NaN
29-Sep-2024 22:00:00;37.52692413;14.57836723;17.6;70;0;1;264.175;NaN
29-Sep-2024 23:00:00;37.52692413;14.57836723;17.2;73.55;0;1;262.8265;NaN
30-Sep-2024 00:00:00;37.52692413;14.57836723;16.85;74.25;0;1;246.2095;NaN
30-Sep-2024 01:00:00;37.52692413;14.57836723;16.45;76.9;0;1;243.2515;NaN
30-Sep-2024 02:00:00;37.52692413;14.57836723;16.7;78.85;0;1;229.0705;NaN
30-Sep-2024 03:00:00;37.52692413;14.57836723;16.5;80.1;0;1;272.5705;NaN
30-Sep-2024 04:00:00;37.52692413;14.57836723;16.35;80.7;0;2.8725;261.826;NaN
30-Sep-2024 05:00:00;37.52692413;14.57836723;17;77.15;0;225.277;247.3405;NaN
30-Sep-2024 06:00:00;37.52692413;14.57836723;18.1;74.55;0;485.3635;272.9185;NaN
30-Sep-2024 07:00:00;37.52692413;14.57836723;22.05;58.8;0;702.256;273.7885;NaN
30-Sep-2024 08:00:00;37.52692413;14.57836723;24.15;44.35;0;872.329;290.536;NaN
30-Sep-2024 09:00:00;37.52692413;14.57836723;25.65;40.7;0;983.432;275.0935;NaN
30-Sep-2024 10:00:00;37.52692413;14.57836723;26.85;39.65;0;1037.582;244.165;NaN
30-Sep-2024 11:00:00;37.52692413;14.57836723;27.75;35.1;0;1023.557;266.437;NaN
30-Sep-2024 12:00:00;37.52692413;14.57836723;28;31.9;0;946.082;296.365;NaN
30-Sep-2024 13:00:00;37.52692413;14.57836723;28;28.8;0;810.1655;328.555;NaN
30-Sep-2024 14:00:00;37.52692413;14.57836723;27.8;32.45;0;624.2865;173.3035;NaN
30-Sep-2024 15:00:00;37.52692413;14.57836723;25.95;35;0;395.77;334.819;NaN
30-Sep-2024 16:00:00;37.52692413;14.57836723;23.35;43.05;0;93.8375;353.785;NaN
30-Sep-2024 17:00:00;37.52692413;14.57836723;21.3;49.1;0;1.0175;31.015;NaN
30-Sep-2024 18:00:00;37.52692413;14.57836723;20.3;52.25;0;1;337.9075;NaN
30-Sep-2024 19:00:00;37.52692413;14.57836723;19.05;52.85;0;1;239.0755;NaN
30-Sep-2024 20:00:00;37.52692413;14.57836723;18.4;56.65;0;1;226.678;NaN
30-Sep-2024 21:00:00;37.52692413;14.57836723;18.3;62.85;0;1;230.0275;NaN
30-Sep-2024 22:00:00;37.52692413;14.57836723;17.55;67.75;0;1;209.104;NaN
30-Sep-2024 23:00:00;37.52692413;14.57836723;17.2;66.9;0;1;190.66;NaN
01-Oct-2024 00:00:00;37.52692413;14.57836723;17.1;71.65;0;1;215.107;NaN
01-Oct-2024 01:00:00;37.52692413;14.57836723;16.25;73.85;0;1;196.9675;NaN
01-Oct-2024 02:00:00;37.52692413;14.57836723;16.4;75.55;0;1;107.8795;NaN
01-Oct-2024 03:00:00;37.52692413;14.57836723;15.85;77.8;0;1;245.47;NaN
01-Oct-2024 04:00:00;37.52692413;14.57836723;14.9;80.05;0;2.889;224.677;NaN
01-Oct-2024 05:00:00;37.52692413;14.57836723;15.95;74.35;0;221.5175;257.563;NaN
01-Oct-2024 06:00:00;37.52692413;14.57836723;18.95;65.95;0;477.687;307.8925;NaN
01-Oct-2024 07:00:00;37.52692413;14.57836723;22.45;55.4;0;696.231;245.6005;NaN
01-Oct-2024 08:00:00;37.52692413;14.57836723;25;45.3;0;857.2575;68.425;NaN
01-Oct-2024 09:00:00;37.52692413;14.57836723;26.25;40.05;0;971.2595;243.3385;NaN
01-Oct-2024 10:00:00;37.52692413;14.57836723;27.95;30.95;0;1027.6295;127.672;NaN
01-Oct-2024 11:00:00;37.52692413;14.57836723;29.75;30.6;0;1009.95;183.7;NaN
01-Oct-2024 12:00:00;37.52692413;14.57836723;30.45;32.8;0;918.4955;177.8275;NaN
01-Oct-2024 13:00:00;37.52692413;14.57836723;30.65;34.6;0;779.1845;286.795;NaN
01-Oct-2024 14:00:00;37.52692413;14.57836723;29.35;44.9;0;595.1865;176.5225;NaN
01-Oct-2024 15:00:00;37.52692413;14.57836723;28;46.2;0;365.89;190.2685;NaN
01-Oct-2024 16:00:00;37.52692413;14.57836723;25.55;50.05;0;73.1115;136.2415;NaN
01-Oct-2024 17:00:00;37.52692413;14.57836723;23.35;54.95;0;1.0055;120.277;NaN
01-Oct-2024 18:00:00;37.52692413;14.57836723;22.3;57.3;0;1;150.5095;NaN
01-Oct-2024 19:00:00;37.52692413;14.57836723;20.7;73;0;1;216.325;NaN
01-Oct-2024 20:00:00;37.52692413;14.57836723;20.4;71.05;0;1;210.1045;NaN
01-Oct-2024 21:00:00;37.52692413;14.57836723;20.7;69.85;0;1;214.5415;NaN
01-Oct-2024 22:00:00;37.52692413;14.57836723;19.75;71.05;0;1;207.451;NaN
01-Oct-2024 23:00:00;37.52692413;14.57836723;19.1;70.95;0;1;245.3395;NaN
02-Oct-2024 00:00:00;37.52692413;14.57836723;19.2;70.35;0;1;238.249;NaN
02-Oct-2024 01:00:00;37.52692413;14.57836723;18.4;70.35;0;1;137.8945;NaN
02-Oct-2024 02:00:00;37.52692413;14.57836723;17.35;75.7;0;1;204.7975;NaN
02-Oct-2024 03:00:00;37.52692413;14.57836723;17.45;75.15;0;1;227.5915;NaN
02-Oct-2024 04:00:00;37.52692413;14.57836723;16.5;75.25;0;3.0325;190.312;NaN
02-Oct-2024 05:00:00;37.52692413;14.57836723;17.65;71.1;0;218.5435;243.7735;NaN
02-Oct-2024 06:00:00;37.52692413;14.57836723;19.55;61.1;0;470.1395;221.2405;NaN
02-Oct-2024 07:00:00;37.52692413;14.57836723;24.9;35.75;0;698.123;244.1215;NaN
02-Oct-2024 08:00:00;37.52692413;14.57836723;27.3;25.8;0;854.715;236.074;NaN
02-Oct-2024 09:00:00;37.52692413;14.57836723;29.8;22.5;0;959.342;177.9145;NaN
02-Oct-2024 10:00:00;37.52692413;14.57836723;30.85;23.4;0;1015.3595;310.459;NaN
02-Oct-2024 11:00:00;37.52692413;14.57836723;31.1;32.05;0;985.714;80.344;NaN
02-Oct-2024 12:00:00;37.52692413;14.57836723;29.7;50.15;0;817.126;274.3105;NaN
02-Oct-2024 13:00:00;37.52692413;14.57836723;29.45;51.5;0;743.408;260.2165;NaN
02-Oct-2024 14:00:00;37.52692413;14.57836723;28.15;55.15;0;441.4335;252.256;NaN
02-Oct-2024 15:00:00;37.52692413;14.57836723;27.45;58;0;309.947;236.857;NaN
02-Oct-2024 16:00:00;37.52692413;14.57836723;25.8;64.85;0;19.98;259.7815;NaN
02-Oct-2024 17:00:00;37.52692413;14.57836723;24.7;69.55;0;1.0015;253.126;NaN
02-Oct-2024 18:00:00;37.52692413;14.57836723;23.75;72.7;0;1;210.2785;NaN
02-Oct-2024 19:00:00;37.52692413;14.57836723;23.05;77.9;0;1;207.8425;NaN
02-Oct-2024 20:00:00;37.52692413;14.57836723;22.4;84.65;0;1;172.3465;NaN
02-Oct-2024 21:00:00;37.52692413;14.57836723;22.15;86.7;0;1;117.8845;NaN
02-Oct-2024 22:00:00;37.52692413;14.57836723;21.9;85.9;0;1;183.526;NaN
02-Oct-2024 23:00:00;37.52692413;14.57836723;21.5;89;0;1;128.455;NaN
03-Oct-2024 00:00:00;37.52692413;14.57836723;20.5;93.45;0;1;210.583;NaN
03-Oct-2024 01:00:00;37.52692413;14.57836723;20.8;94.55;0;1;205.1455;NaN
03-Oct-2024 02:00:00;37.52692413;14.57836723;20.4;97.25;0;1;193.009;NaN
03-Oct-2024 03:00:00;37.52692413;14.57836723;19.55;99.15;0;1;211.54;NaN
03-Oct-2024 04:00:00;37.52692413;14.57836723;19.55;100;0;2.703;210.1915;NaN
03-Oct-2024 05:00:00;37.52692413;14.57836723;19.7;97.9;0;134.2475;231.985;NaN
03-Oct-2024 06:00:00;37.52692413;14.57836723;22.7;82.2;0;411.1395;254.1265;NaN
03-Oct-2024 07:00:00;37.52692413;14.57836723;25.1;74.1;0;641.13;158.122;NaN
03-Oct-2024 08:00:00;37.52692413;14.57836723;28.05;64.55;0;806.8675;107.314;NaN
03-Oct-2024 09:00:00;37.52692413;14.57836723;30.25;56.25;0;935.719;114.535;NaN
03-Oct-2024 10:00:00;37.52692413;14.57836723;31.7;51.7;0;998.558;131.8045;NaN
03-Oct-2024 11:00:00;37.52692413;14.57836723;32.75;47.6;0;968.9215;206.0155;NaN
03-Oct-2024 12:00:00;37.52692413;14.57836723;33.25;43.55;0;835.904;201.1;NaN
03-Oct-2024 13:00:00;37.52692413;14.57836723;30.75;50.25;0;233.6625;180.133;NaN
03-Oct-2024 14:00:00;37.52692413;14.57836723;30.3;50.75;0;213.9555;193.966;NaN
03-Oct-2024 15:00:00;37.52692413;14.57836723;29.3;57.7;0;217.316;191.617;NaN
03-Oct-2024 16:00:00;37.52692413;14.57836723;27.8;66.9;0;24.064;202.405;NaN
03-Oct-2024 17:00:00;37.52692413;14.57836723;26.45;73.65;0;1.0005;193.096;NaN
03-Oct-2024 18:00:00;37.52692413;14.57836723;25.85;78.9;0;1;161.254;NaN
03-Oct-2024 19:00:00;37.52692413;14.57836723;25.45;81.75;0;1;162.994;NaN
03-Oct-2024 20:00:00;37.52692413;14.57836723;25.05;84.1;0;1;152.5105;NaN
03-Oct-2024 21:00:00;37.52692413;14.57836723;25.3;75.25;0;1;228.4615;NaN
03-Oct-2024 22:00:00;37.52692413;14.57836723;25.05;69.45;0;1;268.1335;NaN
03-Oct-2024 23:00:00;37.52692413;14.57836723;23.8;72;0;1;261.826;NaN
04-Oct-2024 00:00:00;37.52692413;14.57836723;23;77.15;0;1;227.722;NaN
04-Oct-2024 01:00:00;37.52692413;14.57836723;22.35;79.7;0;1;135.415;NaN
04-Oct-2024 02:00:00;37.52692413;14.57836723;21.65;81.9;0;1;233.899;NaN
04-Oct-2024 03:00:00;37.52692413;14.57836723;21.75;75.2;0;1;281.3575;NaN
04-Oct-2024 04:00:00;37.52692413;14.57836723;20.7;69.3;0;2.4705;277.66;NaN
04-Oct-2024 05:00:00;37.52692413;14.57836723;21.05;62.65;0;154.7095;180.655;NaN
04-Oct-2024 06:00:00;37.52692413;14.57836723;22.65;45.4;0;170.5195;313.4605;NaN
04-Oct-2024 07:00:00;37.52692413;14.57836723;24.55;39.2;0;540.2755;251.2555;NaN
04-Oct-2024 08:00:00;37.52692413;14.57836723;25;33.5;0;352.4265;251.647;NaN
04-Oct-2024 09:00:00;37.52692413;14.57836723;25.3;34.35;0;328.992;256.3015;NaN
04-Oct-2024 10:00:00;37.52692413;14.57836723;27.65;32.55;0;898.5115;270.439;NaN
04-Oct-2024 11:00:00;37.52692413;14.57836723;28.4;33.6;0;1040.706;274.354;NaN
04-Oct-2024 12:00:00;37.52692413;14.57836723;28.65;33.65;0;900.9885;265.2625;NaN
04-Oct-2024 13:00:00;37.52692413;14.57836723;28.5;33.35;0;773.271;147.8125;NaN
04-Oct-2024 14:00:00;37.52692413;14.57836723;27.45;33.25;0;629.6925;173.1295;NaN
04-Oct-2024 15:00:00;37.52692413;14.57836723;25.15;40.6;0;261.4475;310.3285;NaN
04-Oct-2024 16:00:00;37.52692413;14.57836723;22.95;50.85;0;20.8215;317.854;NaN
04-Oct-2024 17:00:00;37.52692413;14.57836723;21.15;57.05;0;1.0005;264.088;NaN
04-Oct-2024 18:00:00;37.52692413;14.57836723;20.7;57.4;0;1;273.745;NaN
04-Oct-2024 19:00:00;37.52692413;14.57836723;20.3;59.95;0;1;296.6695;NaN
04-Oct-2024 20:00:00;37.52692413;14.57836723;19.7;61.4;0;1;272.44;NaN
04-Oct-2024 21:00:00;37.52692413;14.57836723;19.2;63.35;0;1;262.783;NaN
04-Oct-2024 22:00:00;37.52692413;14.57836723;17.95;68.65;0;1;154.555;NaN
04-Oct-2024 23:00:00;37.52692413;14.57836723;17.2;72.25;0;1;254.257;NaN
05-Oct-2024 00:00:00;37.52692413;14.57836723;16.4;74.4;0;1;254.17;NaN
05-Oct-2024 01:00:00;37.52692413;14.57836723;15.6;74.8;0;1;254.3005;NaN
05-Oct-2024 02:00:00;37.52692413;14.57836723;16.55;69.15;0;1;266.2195;NaN
05-Oct-2024 03:00:00;37.52692413;14.57836723;16.7;67.6;0;1;133.5445;NaN
05-Oct-2024 04:00:00;37.52692413;14.57836723;16.55;68.65;0;3.016;266.698;NaN
05-Oct-2024 05:00:00;37.52692413;14.57836723;16.75;69.3;0;259.8735;260.956;NaN
05-Oct-2024 06:00:00;37.52692413;14.57836723;18.1;67.1;0;163.624;268.2205;NaN
05-Oct-2024 07:00:00;37.52692413;14.57836723;20.35;63.7;0;239.626;270.8305;NaN
05-Oct-2024 08:00:00;37.52692413;14.57836723;22.75;56.95;0;668.6645;275.5285;NaN
05-Oct-2024 09:00:00;37.52692413;14.57836723;24.25;46.45;0;794.374;263.74;NaN
05-Oct-2024 10:00:00;37.52692413;14.57836723;24.55;48;0;471.6975;250.4725;NaN
05-Oct-2024 11:00:00;37.52692413;14.57836723;25.2;47.1;0;807.009;259.912;NaN
05-Oct-2024 12:00:00;37.52692413;14.57836723;25.7;45.5;0;723.2005;250.2985;NaN
05-Oct-2024 13:00:00;37.52692413;14.57836723;25.75;45.05;0;742.481;270.6565;NaN
05-Oct-2024 14:00:00;37.52692413;14.57836723;25.6;44.2;0;431.1295;253.5175;NaN
05-Oct-2024 15:00:00;37.52692413;14.57836723;24.3;46.45;0;253.2715;284.1415;NaN
05-Oct-2024 16:00:00;37.52692413;14.57836723;21.8;52.6;0;13.0135;313.3735;NaN
05-Oct-2024 17:00:00;37.52692413;14.57836723;20;56.95;0;1.0005;326.902;NaN
05-Oct-2024 18:00:00;37.52692413;14.57836723;18.95;56.55;0;1;289.2745;NaN
05-Oct-2024 19:00:00;37.52692413;14.57836723;17.1;61.1;0;1;229.5925;NaN
05-Oct-2024 20:00:00;37.52692413;14.57836723;16.8;63.1;0;1;259.999;NaN
05-Oct-2024 21:00:00;37.52692413;14.57836723;16.1;64.9;0;1;127.8025;NaN
05-Oct-2024 22:00:00;37.52692413;14.57836723;16.15;63.55;0;1;246.1225;NaN
05-Oct-2024 23:00:00;37.52692413;14.57836723;15.55;64.3;0;1;226.1125;NaN
06-Oct-2024 00:00:00;37.52692413;14.57836723;14.95;68.55;0;1;281.575;NaN
06-Oct-2024 01:00:00;37.52692413;14.57836723;14.6;71.3;0;1;149.335;NaN
06-Oct-2024 02:00:00;37.52692413;14.57836723;15.8;70.9;0;1;271.0915;NaN
06-Oct-2024 03:00:00;37.52692413;14.57836723;16.4;73.65;0;1;270.874;NaN
06-Oct-2024 04:00:00;37.52692413;14.57836723;15.9;75.85;0;3.584;280.4005;NaN
06-Oct-2024 05:00:00;37.52692413;14.57836723;16.4;74.7;0;217.309;158.992;NaN
06-Oct-2024 06:00:00;37.52692413;14.57836723;19.2;66.85;0;483.5685;290.536;NaN
06-Oct-2024 07:00:00;37.52692413;14.57836723;22;57.4;0;698.3;266.2195;NaN
06-Oct-2024 08:00:00;37.52692413;14.57836723;23.1;51.15;0;579.8275;252.4735;NaN
06-Oct-2024 09:00:00;37.52692413;14.57836723;25.1;46;0;1092.2515;301.5415;NaN
06-Oct-2024 10:00:00;37.52692413;14.57836723;26.35;43.8;0;857.023;324.5095;NaN
06-Oct-2024 11:00:00;37.52692413;14.57836723;26.65;41.35;0;1083.2455;30.754;NaN
06-Oct-2024 12:00:00;37.52692413;14.57836723;27.2;39;0;925.339;273.049;NaN
06-Oct-2024 13:00:00;37.52692413;14.57836723;27.45;38.9;0;815.7135;26.4475;NaN
06-Oct-2024 14:00:00;37.52692413;14.57836723;25.85;39.45;0;485.573;42.238;NaN
06-Oct-2024 15:00:00;37.52692413;14.57836723;24.95;41.65;0;298.0675;174.3475;NaN
06-Oct-2024 16:00:00;37.52692413;14.57836723;22.45;49.85;0;11.884;40.7155;NaN
06-Oct-2024 17:00:00;37.52692413;14.57836723;20.6;58.6;0;1;113.665;NaN
06-Oct-2024 18:00:00;37.52692413;14.57836723;19.55;62.4;0;1;104.4865;NaN
06-Oct-2024 19:00:00;37.52692413;14.57836723;18.95;65.45;0;1;243.73;NaN
06-Oct-2024 20:00:00;37.52692413;14.57836723;18.35;67.5;0;1;213.6715;NaN
06-Oct-2024 21:00:00;37.52692413;14.57836723;17.4;64.85;0;1;230.854;NaN
06-Oct-2024 22:00:00;37.52692413;14.57836723;17;65.3;0;1;222.7195;NaN
06-Oct-2024 23:00:00;37.52692413;14.57836723;15.65;68.6;0;1;246.3835;NaN
07-Oct-2024 00:00:00;37.52692413;14.57836723;16.15;69.5;0;1;236.683;NaN
07-Oct-2024 01:00:00;37.52692413;14.57836723;15.4;72.4;0;1;219.2395;NaN
07-Oct-2024 02:00:00;37.52692413;14.57836723;14.55;75.75;0;1;243.1645;NaN
07-Oct-2024 03:00:00;37.52692413;14.57836723;14.5;76.25;0;1;235.9435;NaN
07-Oct-2024 04:00:00;37.52692413;14.57836723;14.65;77.95;0;3.8315;226.504;NaN
07-Oct-2024 05:00:00;37.52692413;14.57836723;14.8;75.15;0;217.8575;240.9025;NaN
07-Oct-2024 06:00:00;37.52692413;14.57836723;18.25;66.45;0;472.5365;265.48;NaN
07-Oct-2024 07:00:00;37.52692413;14.57836723;21.35;60.5;0;684.438;294.9295;NaN
07-Oct-2024 08:00:00;37.52692413;14.57836723;24.2;51.8;0;845.863;293.4505;NaN
07-Oct-2024 09:00:00;37.52692413;14.57836723;25.7;45.8;0;946.0165;243.208;NaN
07-Oct-2024 10:00:00;37.52692413;14.57836723;27.4;42.3;0;985.3725;117.1885;NaN
07-Oct-2024 11:00:00;37.52692413;14.57836723;28.95;39.3;0;953.3965;188.92;NaN
